#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	SNP cluster	Min-same	Min-diff	BioSample	Assembly	AMR genotypes core	Computed types
Salmonella enterica	HAZEL-214	"HAZEL-214"	1,9,12,46,27:l,w:e,n,x	PDT001090855.1	2021-07-15T21:21:07Z	Tanzania: Moshi	environmental	environmental/other	PDS000093165.1	0		SAMN13906119	GCA_019248835.1		antigen_formula=9:l,w:e,n,x,serotype=II [1],9,12:l,w:e,n,x
Salmonella enterica	HAZEL-212	"HAZEL-212"	1,9,12,46,27:l,w:e,n,x	PDT001090856.1	2021-07-15T21:22:23Z	Tanzania: Moshi	environmental	environmental/other	PDS000093165.1	1		SAMN13906117	GCA_019248895.1		antigen_formula=9:l,w:e,n,x,serotype=II [1],9,12:l,w:e,n,x
Salmonella enterica	HAZEL-213	"HAZEL-213"	1,9,12,46,27:l,w:e,n,x	PDT001090859.1	2021-07-15T21:23:16Z	Tanzania: Moshi	environmental	environmental/other	PDS000093165.1	1		SAMN13906118	GCA_019248935.1		antigen_formula=9:l,w:e,n,x,serotype=II [1],9,12:l,w:e,n,x
Salmonella enterica	HAZEL-211	"HAZEL-211"	1,9,12,46,27:l,w:e,n,x	PDT001090860.1	2021-07-15T21:23:18Z	Tanzania: Moshi	environmental	environmental/other	PDS000093165.1	0		SAMN13906116	GCA_019248965.1		antigen_formula=9:l,w:e,n,x,serotype=II [1],9,12:l,w:e,n,x
Salmonella enterica	HZ236	"HZ236"	Breda	PDT001098604.1	2021-07-27T18:49:53Z	Tanzania: Moshi	carcass	environmental/other	PDS000093717.2	0		SAMN13906412	GCA_019360675.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	HZ235	"HZ235"	Breda	PDT001098605.1	2021-07-27T18:50:01Z	Tanzania: Moshi	carcass	environmental/other	PDS000093717.2	1		SAMN13906411	GCA_019360695.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	HAZEL-193	"HAZEL-193"	Breda	PDT001107456.1	2021-08-10T17:27:59Z	Tanzania: Moshi	environmental	environmental/other	PDS000093717.2	0		SAMN13906098	GCA_019517115.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	HAZEL-194	"HAZEL-194"	Breda	PDT001107459.1	2021-08-10T17:28:17Z	Tanzania: Moshi	environmental	environmental/other	PDS000093717.2	0		SAMN13906099	GCA_019517155.1		antigen_formula=8:z4,z23:e,n,z15,serotype=Chailey
Salmonella enterica	ZLM0214b	"ZLM0214b"	Give	PDT001098569.1	2021-07-27T18:45:40Z	Tanzania: Moshi	meat	environmental/other	PDS000094381.1	1		SAMN13906457	GCA_019359955.1		antigen_formula=3,10:l,v:1,7,serotype=Give
Salmonella enterica	HAZEL-076	"HAZEL-076"	Give	PDT001107569.1	2021-08-10T17:42:16Z	Tanzania: Moshi	meat	environmental/other	PDS000094381.1	0		SAMN13905985	GCA_019519605.1		antigen_formula=3,10:l,v:1,7,serotype=Give
Salmonella enterica	HAZEL-077	"HAZEL-077"	Give	PDT001107570.1	2021-08-10T17:42:17Z	Tanzania: Moshi	meat	environmental/other	PDS000094381.1	0		SAMN13905986	GCA_019519615.1		antigen_formula=3,10:l,v:1,7,serotype=Give
Salmonella enterica	HAZEL-074	"HAZEL-074"	Give	PDT001107572.1	2021-08-10T17:42:29Z	Tanzania: Moshi	meat	environmental/other	PDS000094381.1	1		SAMN13905984	GCA_019519655.1		antigen_formula=3,10:l,v:1,7,serotype=Give
Salmonella enterica	HAZEL-185	"HAZEL-185"		PDT001107465.1	2021-08-10T17:28:59Z	Tanzania: Arusha	carcass	environmental/other	PDS000094386.1	0		SAMN13906090	GCA_019517285.1		antigen_formula=3,10:e,h:1,7,serotype=Nyborg
Salmonella enterica	HAZEL-186	"HAZEL-186"		PDT001107467.1	2021-08-10T17:29:10Z	Tanzania: Arusha	carcass	environmental/other	PDS000094386.1	0		SAMN13906091	GCA_019517315.1		antigen_formula=3,10:e,h:1,7,serotype=Nyborg
Salmonella enterica	HAZEL-159	"HAZEL-159"		PDT001107488.1	2021-08-10T17:31:46Z	Tanzania: Arusha	meat	environmental/other	PDS000094386.1	1		SAMN13906068	GCA_019517725.1		antigen_formula=3,10:e,h:1,7,serotype=Nyborg
Salmonella enterica	HAZEL-158	"HAZEL-158"		PDT001107489.1	2021-08-10T17:31:59Z	Tanzania: Arusha	meat	environmental/other	PDS000094386.1	0		SAMN13906067	GCA_019517765.1		antigen_formula=3,10:e,h:1,7,serotype=Nyborg
Salmonella enterica	HAZEL-148	"HAZEL-148"	Indiana	PDT001107498.1	2021-08-10T17:33:19Z	Tanzania: Moshi	meat	environmental/other	PDS000094464.1	8		SAMN13906057	GCA_019518045.1		antigen_formula=4:z:1,7,serotype=Indiana
Salmonella enterica	HAZEL-147	"HAZEL-147"	Indiana	PDT001107500.1	2021-08-10T17:33:57Z	Tanzania: Moshi	meat	environmental/other	PDS000094464.1	8		SAMN13906056	GCA_019518165.1		antigen_formula=4:z:1,7,serotype=Indiana
Salmonella enterica	HAZEL-032	"HAZEL-032"	Indiana	PDT001107607.1	2021-08-10T17:49:26Z	Tanzania: Moshi	meat	environmental/other	PDS000094464.1	3		SAMN13905942	GCA_019520585.1		antigen_formula=4:z:1,7,serotype=Indiana
Salmonella enterica	HAZEL-033	"HAZEL-033"	Indiana	PDT001107610.1	2021-08-10T17:49:32Z	Tanzania: Moshi	meat	environmental/other	PDS000094464.1	3		SAMN13905943	GCA_019520635.1		antigen_formula=4:z:1,7,serotype=Indiana
Salmonella enterica	HAZEL-118	"HAZEL-118"	Livingstone	PDT001107528.1	2021-08-10T17:37:16Z	Tanzania: Moshi	meat	environmental/other	PDS000094485.1	0		SAMN13906027	GCA_019518785.1		antigen_formula=7:d:l,w,serotype=Livingstone
Salmonella enterica	HAZEL-116	"HAZEL-116"	Livingstone	PDT001107530.1	2021-08-10T17:37:31Z	Tanzania: Moshi	meat	environmental/other	PDS000094485.1	0		SAMN13906025	GCA_019518835.1		antigen_formula=7:d:l,w,serotype=Livingstone
Salmonella enterica	HAZEL-117	"HAZEL-117"	Livingstone	PDT001107531.1	2021-08-10T17:37:32Z	Tanzania: Moshi	meat	environmental/other	PDS000094485.1	0		SAMN13906026	GCA_019518825.1		antigen_formula=7:d:l,w,serotype=Livingstone
Salmonella enterica	HAZEL-030	"HAZEL-030"	Livingstone	PDT001107609.1	2021-08-10T17:49:29Z	Tanzania: Moshi	meat	environmental/other	PDS000094485.1	15		SAMN13905940	GCA_019520625.1		antigen_formula=7:d:l,w,serotype=Livingstone
Salmonella enterica	HAZEL-105	"HAZEL-105"	Jangwani	PDT001107541.1	2021-08-10T17:38:56Z	Tanzania: Arusha	meat	environmental/other	PDS000094462.1	0		SAMN13906014	GCA_019519045.1		antigen_formula=17:a:1,5,serotype=Jangwani
Salmonella enterica	HAZEL-104	"HAZEL-104"	Jangwani	PDT001107543.1	2021-08-10T17:39:00Z	Tanzania: Arusha	meat	environmental/other	PDS000094462.1	4		SAMN13906013	GCA_019519075.1		antigen_formula=17:a:1,5,serotype=Jangwani
Salmonella enterica	HAZEL-103	"HAZEL-103"	Jangwani	PDT001107544.1	2021-08-10T17:39:07Z	Tanzania: Arusha	meat	environmental/other	PDS000094462.1	0		SAMN13906012	GCA_019519105.1		antigen_formula=17:a:1,5,serotype=Jangwani
Salmonella enterica	HAZEL-102	"HAZEL-102"	Jangwani	PDT001107545.1	2021-08-10T17:39:14Z	Tanzania: Arusha	meat	environmental/other	PDS000094462.1	1		SAMN13906011	GCA_019519125.1		antigen_formula=17:a:1,5,serotype=Jangwani
Salmonella enterica	HAZEL-163	"HAZEL-163"	Kisarawe	PDT001107483.1	2021-08-10T17:31:18Z	Tanzania: Arusha	meat	environmental/other	PDS000094474.1	3		SAMN13906072	GCA_019517645.1		antigen_formula=11:k:e,n,x,serotype=Kisarawe
Salmonella enterica	HAZEL-160	"HAZEL-160"	Kisarawe	PDT001107485.1	2021-08-10T17:31:42Z	Tanzania: Arusha	meat	environmental/other	PDS000094474.1	2		SAMN13906069	GCA_019517685.1		antigen_formula=11:k:e,n,x,serotype=Kisarawe
Salmonella enterica	HAZEL-162	"HAZEL-162"	Kisarawe	PDT001107486.1	2021-08-10T17:31:44Z	Tanzania: Arusha	meat	environmental/other	PDS000094474.1	3		SAMN13906071	GCA_019517695.1		antigen_formula=11:k:e,n,x,serotype=Kisarawe
Salmonella enterica	HAZEL-161	"HAZEL-161"	Kisarawe	PDT001107487.1	2021-08-10T17:31:45Z	Tanzania: Arusha	meat	environmental/other	PDS000094474.1	2		SAMN13906070	GCA_019517705.1		antigen_formula=11:k:e,n,x,serotype=Kisarawe
Salmonella enterica	HAZEL-243	"HAZEL-243"	Agona	PDT001107426.1	2021-08-10T17:24:17Z	Tanzania: Moshi	environmental	environmental/other	PDS000094479.1	1	22	SAMN13906146	GCA_019516345.1	fosA7.2=COMPLETE	antigen_formula=4:f,g,s:-,serotype=Agona
Salmonella enterica	HAZEL-155	"HAZEL-155"	Agona	PDT001107492.1	2021-08-10T17:32:36Z	Tanzania: Moshi	meat	environmental/other	PDS000094479.1	1	21	SAMN13906064	GCA_019517855.1	fosA7.2=COMPLETE	antigen_formula=4:f,g,s:-,serotype=Agona
Salmonella enterica	HAZEL-251	"HAZEL-251"	Saintpaul	PDT001107416.1	2021-08-10T17:22:56Z	Tanzania: Arusha	environmental	environmental/other	PDS000094374.1	5		SAMN13906154	GCA_019516035.1		antigen_formula=4:e,h:1,2,serotype=Saintpaul
Salmonella enterica	HAZEL-097	"HAZEL-097"	Saintpaul	PDT001107550.1	2021-08-10T17:39:50Z	Tanzania: Arusha	meat	environmental/other	PDS000094374.1	0		SAMN13906006	GCA_019519225.1		antigen_formula=4:e,h:1,2,serotype=Saintpaul
Salmonella enterica	HAZEL-096	"HAZEL-096"	Saintpaul	PDT001107553.1	2021-08-10T17:40:16Z	Tanzania: Arusha	meat	environmental/other	PDS000094374.1	0		SAMN13906005	GCA_019519285.1		antigen_formula=4:e,h:1,2,serotype=Saintpaul
Salmonella enterica	S. Ball (2)	"Adult scavenging local chickens","S. Ball (2)","SRS6094826","TZ_10"	Ball	PDT001251325.1	2022-02-17T23:29:24Z	Tanzania	Faeces sampled by cloacal swab	environmental/other	PDS000106588.1	2		SAMN13964336	GCA_022596315.1	fosA7=COMPLETE	antigen_formula=4:e,h:e,n,x,serotype=II 4:e,h:e,n,x
Salmonella enterica	S. Ball (1)	"Adult scavenging local chickens","S. Ball (1)","SRS6094825","TZ_9"	Ball	PDT001251326.1	2022-02-17T23:29:25Z	Tanzania	Faeces sampled by cloacal swab	environmental/other	PDS000106588.1	2		SAMN13964335	GCA_022598055.1	fosA7=COMPLETE	antigen_formula=4:-:1,5,serotype=II 4:-:1,5
Salmonella enterica	S. Ball (3)	"Adult scavenging local chickens","S. Ball (3)","SRS6094809","TZ_11"	Ball	PDT001251342.1	2022-02-17T23:29:30Z	Tanzania	Faeces sampled by cloacal swab	environmental/other	PDS000106588.1	2		SAMN13964337	GCA_022596135.1	fosA7=COMPLETE	antigen_formula=4:-:1,5,serotype=II 4:-:1,5
Salmonella enterica	HAZEL-010	"HAZEL-010"	Durban	PDT001107628.1	2021-08-10T17:54:11Z	Tanzania: Moshi	feces	environmental/other	PDS000094450.1	0	17	SAMN13905920	GCA_019521325.1		antigen_formula=9:a:e,n,z15,serotype=Durban
Salmonella enterica	HAZEL-009	"HAZEL-009"	Durban	PDT001107629.1	2021-08-10T17:54:12Z	Tanzania: Moshi	feces	environmental/other	PDS000094450.1	0	17	SAMN13905919	GCA_019521335.1		antigen_formula=9:a:e,n,z15,serotype=Durban
Salmonella enterica	HAZEL-255	"HAZEL-255"	Poona	PDT001107413.1	2021-08-10T17:22:37Z	Tanzania: Moshi	environmental	environmental/other	PDS000094439.1	18		SAMN13906158	GCA_019515985.1		antigen_formula=13:z:1,6,serotype=Poona
Salmonella enterica	HAZEL-047	"HAZEL-047"	Poona	PDT001107593.1	2021-08-10T17:44:56Z	Tanzania: Moshi	meat	environmental/other	PDS000094439.1	2		SAMN13905957	GCA_019520075.1		antigen_formula=13:z:1,6,serotype=Poona
Salmonella enterica	HAZEL-046	"HAZEL-046"	Poona	PDT001107596.1	2021-08-10T17:45:19Z	Tanzania: Moshi	meat	environmental/other	PDS000094439.1	2		SAMN13905956	GCA_019520145.1		antigen_formula=13:z:1,6,serotype=Poona
Salmonella enterica	HAZEL-192	"HAZEL-192"	Leoben	PDT001107458.1	2021-08-10T17:28:14Z	Tanzania: Moshi	environmental	environmental/other	PDS000094454.1	2		SAMN13906097	GCA_019517145.1		antigen_formula=28:l,v:1,5,serotype=Leoben
Salmonella enterica	HAZEL-191	"HAZEL-191"	Leoben	PDT001107461.1	2021-08-10T17:28:31Z	Tanzania: Moshi	environmental	environmental/other	PDS000094454.1	2		SAMN13906096	GCA_019517195.1		antigen_formula=28:l,v:1,5,serotype=Leoben
Salmonella enterica	HAZEL-025	"HAZEL-025"	Leoben	PDT001107611.1	2021-08-10T17:50:40Z	Tanzania: Moshi	meat	environmental/other	PDS000094454.1	2		SAMN13905935	GCA_019520745.1		antigen_formula=28:l,v:1,5,serotype=Leoben
Salmonella enterica	HAZEL-232	"HAZEL-232"	Senftenberg	PDT001107430.1	2021-08-10T17:24:52Z	Tanzania: Moshi	environmental	environmental/other	PDS000094469.1	0		SAMN13906137	GCA_019516445.1		antigen_formula=1,3,19:g,s,t:-,serotype=Senftenberg
Salmonella enterica	HAZEL-231	"HAZEL-231"	Senftenberg	PDT001107433.1	2021-08-10T17:25:15Z	Tanzania: Moshi	environmental	environmental/other	PDS000094469.1	0		SAMN13906136	GCA_019516505.1		antigen_formula=1,3,19:g,s,t:-,serotype=Senftenberg
Salmonella enterica	HAZEL-136	"HAZEL-136"	Umbilo	PDT001107511.1	2021-08-10T17:35:14Z	Tanzania: Arusha	meat	environmental/other	PDS000094459.1	4		SAMN13906045	GCA_019518445.1		antigen_formula=28:z10:e,n,x,serotype=Umbilo
Salmonella enterica	HAZEL-135	"HAZEL-135"	Umbilo	PDT001107514.1	2021-08-10T17:35:23Z	Tanzania: Arusha	meat	environmental/other	PDS000094459.1	4		SAMN13906044	GCA_019518495.1		antigen_formula=28:z10:e,n,x,serotype=Umbilo
Salmonella enterica	HAZEL-035	"HAZEL-035"		PDT001107603.1	2021-08-10T17:47:52Z	Tanzania: Moshi	meat	environmental/other	PDS000094465.1	1		SAMN13905945	GCA_019520385.1		antigen_formula=1,3,19:z29:-,serotype=Llandoff
Salmonella enterica	HAZEL-034	"HAZEL-034"		PDT001107606.1	2021-08-10T17:49:24Z	Tanzania: Moshi	meat	environmental/other	PDS000094465.1	1		SAMN13905944	GCA_019520595.1		antigen_formula=1,3,19:z29:-,serotype=Llandoff
Salmonella enterica	HAZEL-023	"HAZEL-023"	Bahrenfeld	PDT001107616.1	2021-08-10T17:52:25Z	Tanzania: Moshi	meat	environmental/other	PDS000094484.1	0		SAMN13905933	GCA_019520945.1		antigen_formula=6,14:e,h:1,6,serotype=Magumeri
Salmonella enterica	HAZEL-022	"HAZEL-022"	Bahrenfeld	PDT001107620.1	2021-08-10T17:52:59Z	Tanzania: Moshi	meat	environmental/other	PDS000094484.1	0		SAMN13905932	GCA_019521065.1		antigen_formula=6,14:e,h:1,6,serotype=Magumeri
Salmonella enterica	HAZEL-246	"HAZEL-246"	Yarrabah	PDT001107420.1	2021-08-10T17:23:30Z	Tanzania: Arusha	environmental	environmental/other	PDS000094472.1	0		SAMN13906149	GCA_019516135.1		antigen_formula=28:y:1,7,serotype=Pomona
Salmonella enterica	HAZEL-245	"HAZEL-245"	Yarrabah	PDT001107423.1	2021-08-10T17:23:57Z	Tanzania: Arusha	environmental	environmental/other	PDS000094472.1	0		SAMN13906148	GCA_019516285.1		antigen_formula=28:y:1,7,serotype=Pomona
Salmonella enterica	HAZEL-152	"HAZEL-152"	Durban	PDT001107494.1	2021-08-10T17:32:39Z	Tanzania: Moshi	meat	environmental/other	PDS000094483.1	0		SAMN13906061	GCA_019517905.1		antigen_formula=9:a:e,n,z15,serotype=Durban
Salmonella enterica	HAZEL-151	"HAZEL-151"	Durban	PDT001107495.1	2021-08-10T17:33:02Z	Tanzania: Moshi	meat	environmental/other	PDS000094483.1	0		SAMN13906060	GCA_019517985.1		antigen_formula=9:a:e,n,z15,serotype=Durban
Salmonella enterica	HAZEL-229	"HAZEL-229"	Kisarawe	PDT001107434.1	2021-08-10T17:25:25Z	Tanzania: Arusha	environmental	environmental/other	PDS000094481.1	1		SAMN13906134	GCA_019516525.1		antigen_formula=11:k:e,n,x,serotype=Kisarawe
Salmonella enterica	HAZEL-227	"HAZEL-227"	Kisarawe	PDT001107435.1	2021-08-10T17:25:28Z	Tanzania: Arusha	environmental	environmental/other	PDS000094481.1	1		SAMN13906132	GCA_019516555.1		antigen_formula=11:k:e,n,x,serotype=Kisarawe
Salmonella enterica	HAZEL-262	"HAZEL-262"		PDT001107406.1	2021-08-10T17:21:35Z	Tanzania: Arusha		environmental/other	PDS000094471.1	3		SAMN13906165	GCA_019515745.1	fosA7=COMPLETE	antigen_formula=-:g,m,s:-,serotype=II -:g,m,s:-
Salmonella enterica	HAZEL-261	"HAZEL-261"		PDT001107407.1	2021-08-10T17:21:38Z	Tanzania: Arusha		environmental/other	PDS000094471.1	3		SAMN13906164	GCA_019515765.1	fosA7=COMPLETE	antigen_formula=-:g,m,s:-,serotype=II -:g,m,s:-
Salmonella enterica	CFSAN031403	"CFSAN031403","ICOPHAI16767","SRS1039475"		PDT000105268.4	2018-06-26T23:04:59Z	Tanzania	feces swine	environmental/other	PDS000023835.1	0		SAMN03576937	GCA_005901565.1		antigen_formula=7:r:1,2,serotype=Virchow
Salmonella enterica	CFSAN031396	"CFSAN031396","ICOPHAI16753","SRS1039481"		PDT000105270.4	2018-06-26T23:04:58Z	Tanzania	feces swine	environmental/other	PDS000023835.1	0		SAMN03576930	GCA_005901545.1		antigen_formula=7:r:1,2,serotype=Virchow
Salmonella enterica	CFSAN031398	"CFSAN031398","ICOPHAI16760","SRS1039504"		PDT000105272.4	2018-06-26T23:04:59Z	Tanzania	abattoir floor swab	environmental/other	PDS000023949.1	0		SAMN03576932	GCA_003873055.1		antigen_formula=7:d:1,5,serotype=Isangi
Salmonella enterica	CFSAN031410	"CFSAN031410","ICOPHAI16785","SRS1039580"		PDT000105290.4	2018-06-26T23:04:45Z	Tanzania	broiler carcass swab	environmental/other	PDS000023949.1	0		SAMN03576944	GCA_005900865.1		antigen_formula=7:d:1,5,serotype=Isangi
Salmonella enterica	CFSAN031390	"CFSAN031390","ICOPHAI16726","SRS1039597"		PDT000105295.4	2018-06-26T23:04:42Z	Tanzania	feces (Bos taurus)	environmental/other	PDS000023861.2	0		SAMN03576924	GCA_005900605.1		antigen_formula=3,10:e,h:1,6,serotype=Anatum
Salmonella enterica	CFSAN031373	"CFSAN031373","ICOPHAI16685","SRS1691842"		PDT000148768.2	2016-09-14T21:17:52Z	Tanzania	feces (Bos taurus)	environmental/other	PDS000023861.2	0		SAMN03576907	GCA_006911345.1		antigen_formula=3,10:e,h:1,6,serotype=Anatum
Salmonella enterica	CFSAN031397	"CFSAN031397","ICOPHAI16755","SRS1665838"		PDT000146645.2	2016-09-02T15:23:15Z	Tanzania	feces swine	environmental/other	PDS000030890.1	2		SAMN03576931	GCA_005899925.1		antigen_formula=3,10:y:1,2,serotype=Amager
Salmonella enterica	ICOPHAI16755	"CFSAN056141","ICOPHAI16755","SRS1769030"		PDT000154689.2	2016-10-31T20:17:53Z	Tanzania	swine feces	environmental/other	PDS000030890.1	2		SAMN05944938	GCA_006921895.1		antigen_formula=9,46:y:1,2,serotype=I 9,46:y:1,2
Salmonella enterica	CFSAN031388	"CFSAN031388","ICOPHAI16719","SRS1039587"		PDT000105292.4	2018-06-26T23:04:42Z	Tanzania	feces swine	environmental/other	PDS000045189.1	5		SAMN03576922	GCA_005899445.1		antigen_formula=3,10:l,z13:1,5,serotype=Uganda
Salmonella enterica	CFSAN031274	"CFSAN031274","ICOPHAI16688","SRS4694529"		PDT000495859.1	2019-04-26T22:54:19Z	Tanzania	feces swine	environmental/other	PDS000045189.1	5		SAMN03576808	GCA_005903585.1		antigen_formula=3,10:l,z13:1,5,serotype=Uganda
Salmonella enterica	CFSAN031415	"CFSAN031415","ICOPHAI16815","SRS1039503"		PDT000105273.4	2018-06-26T23:04:46Z	Tanzania	feces bovine	environmental/other	PDS000045190.1	0		SAMN03576949	GCA_005900785.1		antigen_formula=4:-:1,5,serotype=II 4:-:1,5
Salmonella enterica	CFSAN031271	"CFSAN031271","ICOPHAI16759","SRS4694527"		PDT000495857.1	2019-04-26T22:54:19Z	Tanzania	feces (Bos taurus)	environmental/other	PDS000045190.1	0		SAMN03576805	GCA_005903525.1		antigen_formula=4:-:e,n,x,serotype=II 4:-:e,n,x
Salmonella enterica	CFSAN031407	"CFSAN031407","ICOPHAI16772","SRS1039599"		PDT000105294.4	2018-06-26T23:04:44Z	Tanzania	abattoir floor swab	environmental/other	PDS000045191.1	0		SAMN03576941	GCA_005900685.1		antigen_formula=40:z41:1,2,serotype=Karamoja
Salmonella enterica	CFSAN031270	"CFSAN031270","ICOPHAI16771","SRS4694530"		PDT000495860.1	2019-04-26T22:54:19Z	Tanzania	abattoir floor swab	environmental/other	PDS000045191.1	0		SAMN03576804	GCA_005903755.1		antigen_formula=40:z41:1,2,serotype=Karamoja
Salmonella enterica	HZ261	"HZ261"	Enteritidis	PDT001098585.1	2021-07-27T18:47:46Z	Tanzania: Arusha	environmental	environmental/other	PDS000121802.26	0	2	SAMN13906437	GCA_019360285.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HZ260	"HZ260"	Enteritidis	PDT001098587.1	2021-07-27T18:48:03Z	Tanzania: Arusha	environmental	environmental/other	PDS000121802.26	0	2	SAMN13906436	GCA_019360335.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-280	"HAZEL-280"	Enteritidis	PDT001107386.1	2021-08-10T17:19:17Z	Tanzania: Arusha	environmental	environmental/other	PDS000121802.26	0	0	SAMN13906183	GCA_019515225.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-282	"HAZEL-282"	Enteritidis	PDT001107387.1	2021-08-10T17:19:17Z	Tanzania: Arusha	environmental	environmental/other	PDS000121802.26	0	0	SAMN13906185	GCA_019515205.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-281	"HAZEL-281"	Enteritidis	PDT001107388.1	2021-08-10T17:19:18Z	Tanzania: Arusha	environmental	environmental/other	PDS000121802.26	2	2	SAMN13906184	GCA_019515215.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-279	"HAZEL-279"	Enteritidis	PDT001107390.1	2021-08-10T17:19:26Z	Tanzania: Arusha	environmental	environmental/other	PDS000121802.26	1	1	SAMN13906182	GCA_019515305.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-267	"HAZEL-267"	Enteritidis	PDT001107401.1	2021-08-10T17:20:57Z	Tanzania: Arusha		environmental/other	PDS000121802.26	0	0	SAMN13906170	GCA_019515615.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-266	"HAZEL-266"	Enteritidis	PDT001107402.1	2021-08-10T17:20:57Z	Tanzania: Arusha		environmental/other	PDS000121802.26	0	0	SAMN13906169	GCA_019515605.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-263	"HAZEL-263"	Enteritidis	PDT001107403.1	2021-08-10T17:21:19Z	Tanzania: Arusha		environmental/other	PDS000121802.26	1	1	SAMN13906166	GCA_019515645.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-264	"HAZEL-264"	Enteritidis	PDT001107404.1	2021-08-10T17:21:20Z	Tanzania: Arusha		environmental/other	PDS000121802.26	2	2	SAMN13906167	GCA_019515655.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-265	"HAZEL-265"	Enteritidis	PDT001107405.1	2021-08-10T17:21:23Z	Tanzania: Arusha		environmental/other	PDS000121802.26	0	0	SAMN13906168	GCA_019515675.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-259	"HAZEL-259"	Enteritidis	PDT001107408.1	2021-08-10T17:22:05Z	Tanzania: Arusha		environmental/other	PDS000121802.26	0	1	SAMN13906162	GCA_019515845.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-260	"HAZEL-260"	Enteritidis	PDT001107410.1	2021-08-10T17:22:16Z	Tanzania: Arusha		environmental/other	PDS000121802.26	0	1	SAMN13906163	GCA_019515905.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-014	"HAZEL-014"	Enteritidis	PDT001107623.1	2021-08-10T17:53:35Z	Tanzania: Moshi	feces	environmental/other	PDS000121802.26	0	7	SAMN13905924	GCA_019521165.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-013	"HAZEL-013"	Enteritidis	PDT001107624.1	2021-08-10T17:53:38Z	Tanzania: Moshi	feces	environmental/other	PDS000121802.26	0	7	SAMN13905923	GCA_019521205.1	gyrA_D87N=POINT	antigen_formula=9:g,m:-,serotype=Enteritidis
Salmonella enterica	HAZEL-144	"HAZEL-144"	Orion	PDT001107501.1	2021-08-10T17:33:57Z	Tanzania: Arusha	meat	environmental/other	PDS000094372.1	1		SAMN13906053	GCA_019518175.1		antigen_formula=3,10:y:1,5,serotype=Orion
Salmonella enterica	HAZEL-143	"HAZEL-143"	Orion	PDT001107502.1	2021-08-10T17:33:58Z	Tanzania: Arusha	meat	environmental/other	PDS000094372.1	1		SAMN13906052	GCA_019518185.1		antigen_formula=3,10:y:1,5,serotype=Orion
Salmonella enterica	HAZEL-017	"HAZEL-017"	Johannesburg	PDT001107622.1	2021-08-10T17:53:13Z	Tanzania: Moshi	feces	environmental/other	PDS000094429.1	2		SAMN13905927	GCA_019521125.1		antigen_formula=30:b:e,n,x,serotype=Urbana
Salmonella enterica	HAZEL-016	"HAZEL-016"	Johannesburg	PDT001107625.1	2021-08-10T17:53:44Z	Tanzania: Moshi	feces	environmental/other	PDS000094429.1	2		SAMN13905926	GCA_019521225.1		antigen_formula=30:b:e,n,x,serotype=Urbana
Salmonella enterica	HAZEL-129	"HAZEL-129"	Jangwani	PDT001107517.1	2021-08-10T17:35:53Z	Tanzania: Moshi	meat	environmental/other	PDS000094440.1	0		SAMN13906038	GCA_019518555.1		antigen_formula=17:a:1,5,serotype=Jangwani
Salmonella enterica	HAZEL-130	"HAZEL-130"	Jangwani	PDT001107518.1	2021-08-10T17:36:05Z	Tanzania: Moshi	meat	environmental/other	PDS000094440.1	0		SAMN13906039	GCA_019518585.1		antigen_formula=17:a:1,5,serotype=Jangwani
Salmonella enterica	HAZEL-107	"HAZEL-107"	Saintpaul	PDT001107539.1	2021-08-10T17:38:34Z	Tanzania: Arusha	meat	environmental/other	PDS000094432.1	15		SAMN13906016	GCA_019519015.1		antigen_formula=4:e,h:1,2,serotype=Saintpaul
