#Organism group	Strain	Isolate identifiers	Serovar	Isolate	Create date	Location	Isolation source	Isolation type	SNP cluster	Min-same	Min-diff	BioSample	Assembly	AMR genotypes core	Computed types
Salmonella enterica	2011736351	"2011736351","SRS9662203"	Typhi	PDT001262615.1	2022-03-09T23:32:35Z	Kenya	Kibera	clinical	PDS000002867.909	0	21	SAMN20456375	GCA_022595635.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2007752826	"2007752826","SRS9662204"	Typhi	PDT001262616.1	2022-03-09T23:32:35Z	Kenya	Kibera	clinical	PDS000002867.909	1	14	SAMN20456360	GCA_022595615.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2010820460	"2010820460","SRS9662205"	Typhi	PDT001262617.1	2022-03-09T23:32:36Z	Kenya	Kibera	clinical	PDS000002867.909	0	17	SAMN20456374	GCA_022598335.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2007751265	"2007751265","SRS9662206"	Typhi	PDT001262618.1	2022-03-09T23:32:36Z	Kenya	Kibera	clinical	PDS000002867.909	0	13	SAMN20456357	GCA_022602935.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2011740612	"2011740612","SRS9662208"	Typhi	PDT001262619.1	2022-03-09T23:32:36Z	Kenya	Kibera	clinical	PDS000002867.909	8	23	SAMN20456376	GCA_022598275.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2010759211	"2010759211","SRS9662209"	Typhi	PDT001262620.1	2022-03-09T23:32:36Z	Kenya	Kibera	clinical	PDS000002867.909	0	21	SAMN20456370	GCA_022597915.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2010816327	"2010816327","SRS9662210"	Typhi	PDT001262621.1	2022-03-09T23:32:37Z	Kenya	Kibera	clinical	PDS000002867.909	0	17	SAMN20456373	GCA_022595555.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2009743639	"2009743639","SRS9662212"	Typhi	PDT001262622.1	2022-03-09T23:32:37Z	Kenya	Kibera	clinical	PDS000112656.1			SAMN20456363	GCA_022595835.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2008760320	"2008760320","SRS9662213"	Typhi	PDT001262623.1	2022-03-09T23:32:37Z	Kenya	Kibera	clinical	PDS000002867.909	0	13	SAMN20456361	GCA_022597895.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2010814559	"2010814559","SRS9662214"	Typhi	PDT001262624.1	2022-03-09T23:32:37Z	Kenya	Kibera	clinical	PDS000002867.909	6	19	SAMN20456371	GCA_022598535.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrA_S83F=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2009792206	"2009792206","SRS9662215"	Typhi	PDT001262625.1	2022-03-09T23:32:38Z	Kenya	Kibera	clinical	PDS000002867.909	0	19	SAMN20456368	GCA_022597875.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2009743725	"2009743725","SRS9662290"	Typhi	PDT001262626.1	2022-03-09T23:32:38Z	Kenya	Kibera	clinical	PDS000002867.909	0	16	SAMN20456364	GCA_022596735.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2009745395	"2009745395","SRS9662291"	Typhi	PDT001262627.1	2022-03-09T23:32:38Z	Kenya	Kibera	clinical	PDS000002867.909	0	15	SAMN20456366	GCA_022595575.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2007752721	"2007752721","SRS9662292"	Typhi	PDT001262628.1	2022-03-09T23:32:39Z	Kenya	Kibera	clinical	PDS000002867.909	1	14	SAMN20456359	GCA_022597855.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2007751309	"2007751309","SRS9662293"	Typhi	PDT001262629.1	2022-03-09T23:32:39Z	Kenya	Kibera	clinical	PDS000002867.909	2	15	SAMN20456358	GCA_022597835.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2009790236	"2009790236","SRS9662294"	Typhi	PDT001262630.1	2022-03-09T23:32:39Z	Kenya	Kibera	clinical	PDS000002867.909	0	19	SAMN20456367	GCA_022595595.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2014103708	"2014103708","SRS9703986"	Typhi	PDT001262631.1	2022-03-09T23:32:39Z	Kenya	Kibera	clinical	PDS000002867.909	5	24	SAMN20456384	GCA_022598315.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrA_D87N=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2012119497	"2012119497","SRS9703985"	Typhi	PDT001262632.1	2022-03-09T23:32:40Z	Kenya	Kibera	clinical	PDS000002867.909	1	22	SAMN20456380	GCA_022595535.1	aph(3'')-Ib=COMPLETE,aph(3'')-Ib=PARTIAL_END_OF_CONTIG,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2013118144	"2013118144","SRS9703987"	Typhi	PDT001262633.1	2022-03-09T23:32:40Z	Kenya	Kibera	clinical	PDS000002867.909	7	14	SAMN20456383	GCA_022597795.1		antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2011745646	"2011745646","SRS9703990"	Typhi	PDT001262635.1	2022-03-09T23:32:40Z	Kenya	Kibera	clinical	PDS000002867.909	0	16	SAMN20456377	GCA_022595515.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2013117808	"2013117808","SRS9703991"	Typhi	PDT001262636.1	2022-03-09T23:32:41Z	Kenya	Kibera	clinical	PDS000002867.909	2	23	SAMN20456382	GCA_022595495.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrB_S464F=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2014124753	"2014124753","SRS9703997"	Typhi	PDT001262637.1	2022-03-09T23:32:41Z	Kenya	Kibera	clinical	PDS000002867.909	0	18	SAMN20456388	GCA_022597815.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2014111378	"2014111378","SRS9703994"	Typhi	PDT001262638.1	2022-03-09T23:32:41Z	Kenya	Kibera	clinical	PDS000002867.909	8	19	SAMN20456386	GCA_022597775.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2014124748	"2014124748","SRS9703995"	Typhi	PDT001262639.1	2022-03-09T23:32:42Z	Kenya	Kibera	clinical	PDS000002867.909	0	18	SAMN20456387	GCA_022595475.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2012113059	"2012113059","SRS9703999"	Typhi	PDT001262640.1	2022-03-09T23:32:42Z	Kenya	Kibera	clinical	PDS000002867.909	15	18	SAMN20456379	GCA_022595455.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2019117286	"2019117286","SRS9703998"	Typhi	PDT001262641.1	2022-03-09T23:32:43Z	Kenya	Kibera	clinical	PDS000002867.909	6	22	SAMN20456396	GCA_022595435.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrA_S83Y=POINT,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2018118765	"2018118765","SRS9704001"	Typhi	PDT001262642.1	2022-03-09T23:32:44Z	Kenya	Kibera	clinical	PDS000002867.909	2	19	SAMN20456391	GCA_022595375.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrA_S83Y=POINT,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2018118847	"2018118847","SRS9704000"	Typhi	PDT001262643.1	2022-03-09T23:32:44Z	Kenya	Kibera	clinical	PDS000002867.909	14	17	SAMN20456393	GCA_022595395.1	gyrB_S464F=POINT	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2018118839	"2018118839","SRS9704002"	Typhi	PDT001262644.1	2022-03-09T23:32:44Z	Kenya	Kibera	clinical	PDS000002867.909	8	40	SAMN20456392	GCA_022595415.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrB_E466D=POINT,sul2=PARTIAL_END_OF_CONTIG	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2018118666	"2018118666","SRS9704005"	Typhi	PDT001262645.1	2022-03-09T23:32:44Z	Kenya	Kibera	clinical	PDS000002867.909	11	27	SAMN20456390	GCA_022595355.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul2=PARTIAL_END_OF_CONTIG	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2014110106	"2014110106","SRS9704004"	Typhi	PDT001262647.1	2022-03-09T23:32:45Z	Kenya	Kibera	clinical	PDS000002867.909	4	20	SAMN20456385	GCA_022595815.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,sul1=COMPLETE,sul2=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2019117279	"2019117279","SRS9704008"	Typhi	PDT001262648.1	2022-03-09T23:32:45Z	Kenya	Kibera	clinical	PDS000002867.909	8	36	SAMN20456395	GCA_022595295.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrB_E466D=POINT,sul1=COMPLETE,sul2=PARTIAL_END_OF_CONTIG	antigen_formula=9:d:-,serotype=Typhi
Salmonella enterica	2013115453	"2013115453","SRS9736550"	Typhi	PDT001262651.1	2022-03-09T23:32:46Z	Kenya	Kibera	clinical	PDS000002867.909	11	16	SAMN20456381	GCA_022595315.1	aph(3'')-Ib=COMPLETE,aph(6)-Id=COMPLETE,blaTEM-1=COMPLETE,catA1=COMPLETE,dfrA7=COMPLETE,gyrB_S464F=POINT,sul1=COMPLETE,sul2=COMPLETE,tet(B)=COMPLETE	antigen_formula=9:d:-,serotype=Typhi
